,problem,neurons_1,neurons_2,neurons_3,activation,learning_rate,lambda_2,momentum,test_number,abs_error,rel_error
4293,3,20,0,0,2,0.00630957344480193,0.0,0.0,0,2758689.4536141027,1066465.0219879642
4294,3,20,0,0,2,0.00630957344480193,0.0,0.0,1,2605455.729040291,1007227.3259026668
4295,3,20,0,0,2,0.00630957344480193,0.0,0.0,2,2998346.8928170237,1159112.7376756738
4296,3,20,0,0,2,0.00630957344480193,0.0,0.01,0,3064742.854589872,1184780.3497873696
4297,3,20,0,0,2,0.00630957344480193,0.0,0.01,1,4828826.250304204,1866746.6490148494
4298,3,20,0,0,2,0.00630957344480193,0.0,0.01,2,122317.09645212148,47285.82435635147
4299,3,20,0,0,2,0.00630957344480193,0.0,0.1,0,1967091.5467068658,760445.9888961936
4300,3,20,0,0,2,0.00630957344480193,0.0,0.1,1,4349799.430354278,1681562.576410574
4301,3,20,0,0,2,0.00630957344480193,0.0,0.1,2,846586.3829540967,327276.6944931189
4302,3,20,0,0,2,0.00630957344480193,0.001,0.0,0,998587.5469313023,386037.90245394164
4303,3,20,0,0,2,0.00630957344480193,0.001,0.0,1,1295638.7849077398,500873.13866549387
4304,3,20,0,0,2,0.00630957344480193,0.001,0.0,2,3415425.3989158208,1320348.5873994033
4305,3,20,0,0,2,0.00630957344480193,0.001,0.01,0,1809129.8642246726,699380.5402423296
4306,3,20,0,0,2,0.00630957344480193,0.001,0.01,1,1264977.8607755639,489020.1179907839
4307,3,20,0,0,2,0.00630957344480193,0.001,0.01,2,2016189.4346820938,779426.4435865418
4308,3,20,0,0,2,0.00630957344480193,0.001,0.1,0,2685512.5557043776,1038176.0089074718
4309,3,20,0,0,2,0.00630957344480193,0.001,0.1,1,1003753.0540344273,388034.8045115822
4310,3,20,0,0,2,0.00630957344480193,0.001,0.1,2,2098990.322037645,811435.9363689119
4311,3,20,0,0,2,0.00630957344480193,0.01,0.0,0,3695469.3673656387,1428609.0864487498
4312,3,20,0,0,2,0.00630957344480193,0.01,0.0,1,4327007.847614794,1672751.7166903685
4313,3,20,0,0,2,0.00630957344480193,0.01,0.0,2,1650653.3942855066,638116.0830281145
4314,3,20,0,0,2,0.00630957344480193,0.01,0.01,0,976209.5521323332,377386.92918688414
4315,3,20,0,0,2,0.00630957344480193,0.01,0.01,1,1249884.1417667537,483185.1287158865
4316,3,20,0,0,2,0.00630957344480193,0.01,0.01,2,2805269.5505403513,1084472.139109311
4317,3,20,0,0,2,0.00630957344480193,0.01,0.1,0,3268425.212342068,1263520.6769576427
4318,3,20,0,0,2,0.00630957344480193,0.01,0.1,1,5398305.661613403,2086898.2402379597
4319,3,20,0,0,2,0.00630957344480193,0.01,0.1,2,1617108.5601634528,625148.1890838754
4320,3,20,0,0,2,0.025118864315095794,0.0,0.0,0,2852703.6212377064,1102809.3887707256
4321,3,20,0,0,2,0.025118864315095794,0.0,0.0,1,331031.5970316234,127971.49709784806
4322,3,20,0,0,2,0.025118864315095794,0.0,0.0,2,5770695.540138244,2230858.184503815
4323,3,20,0,0,2,0.025118864315095794,0.0,0.01,0,444534.260228041,171849.80316918902
4324,3,20,0,0,2,0.025118864315095794,0.0,0.01,1,1421755.8673742674,549627.9765648878
4325,3,20,0,0,2,0.025118864315095794,0.0,0.01,2,2243272.8845685073,867213.2570167184
4326,3,20,0,0,2,0.025118864315095794,0.0,0.1,0,5821184.152997042,2250376.27109093
4327,3,20,0,0,2,0.025118864315095794,0.0,0.1,1,516647.0950489232,199727.46655464688
4328,3,20,0,0,2,0.025118864315095794,0.0,0.1,2,4697476.843209293,1815969.0784760322
4329,3,20,0,0,2,0.025118864315095794,0.001,0.0,0,3136096.536371116,1212364.5368041664
4330,3,20,0,0,2,0.025118864315095794,0.001,0.0,1,3694378.956936538,1428187.5512952649
4331,3,20,0,0,2,0.025118864315095794,0.001,0.0,2,5471508.867474683,2115197.4235498626
4332,3,20,0,0,2,0.025118864315095794,0.001,0.01,0,5490341.466358841,2122477.803716167
4333,3,20,0,0,2,0.025118864315095794,0.001,0.01,1,5347667.2514881,2067322.2444342396
4334,3,20,0,0,2,0.025118864315095794,0.001,0.01,2,2050515.8485140996,792696.483689881
4335,3,20,0,0,2,0.025118864315095794,0.001,0.1,0,77867.83445684712,30102.453785576796
4336,3,20,0,0,2,0.025118864315095794,0.001,0.1,1,2134695.8454388604,825239.1180750958
4337,3,20,0,0,2,0.025118864315095794,0.001,0.1,2,2018802.9424996192,780436.783720489
4338,3,20,0,0,2,0.025118864315095794,0.01,0.0,0,2530310.0073577086,978177.197182478
4339,3,20,0,0,2,0.025118864315095794,0.01,0.0,1,100402.04380815002,38813.817088842
4340,3,20,0,0,2,0.025118864315095794,0.01,0.0,2,5332303.146168398,2061382.728155546
4341,3,20,0,0,2,0.025118864315095794,0.01,0.01,0,211269.48970286798,81673.39048843613
4342,3,20,0,0,2,0.025118864315095794,0.01,0.01,1,2103698.6696117823,813256.1078973168
4343,3,20,0,0,2,0.025118864315095794,0.01,0.01,2,3429120.5825396236,1325642.9253631614
4344,3,20,0,0,2,0.025118864315095794,0.01,0.1,0,4474143.977065826,1729632.180464443
4345,3,20,0,0,2,0.025118864315095794,0.01,0.1,1,5589714.496939758,2160893.820823366
4346,3,20,0,0,2,0.025118864315095794,0.01,0.1,2,4372348.397343306,1690279.6447794894
4347,3,20,0,0,2,0.1,0.0,0.0,0,2648400.1642838297,1023828.9546275894
4348,3,20,0,0,2,0.1,0.0,0.0,1,127226.48501246214,49183.71510012185
4349,3,20,0,0,2,0.1,0.0,0.0,2,607770.8153549943,234954.43284203572
4350,3,20,0,0,2,0.1,0.0,0.01,0,1213025.839207093,468936.30110746145
4351,3,20,0,0,2,0.1,0.0,0.01,1,4420895.800640622,1709047.2909373788
4352,3,20,0,0,2,0.1,0.0,0.01,2,326332.03071914584,126154.72026412208
4353,3,20,0,0,2,0.1,0.0,0.1,0,3901169.116412087,1508129.3046822103
4354,3,20,0,0,2,0.1,0.0,0.1,1,681132.5206521313,263314.88948940794
4355,3,20,0,0,2,0.1,0.0,0.1,2,3213364.5885043023,1242235.1243794481
4356,3,20,0,0,2,0.1,0.001,0.0,0,62469.34886883569,24149.646647504072
4357,3,20,0,0,2,0.1,0.001,0.0,1,2367770.0884394674,915341.8758758443
4358,3,20,0,0,2,0.1,0.001,0.0,2,3513823.0131961037,1358387.5242357003
4359,3,20,0,0,2,0.1,0.001,0.01,0,4340497.374854834,1677966.551200215
4360,3,20,0,0,2,0.1,0.001,0.01,1,2423958.056609622,937063.2416611594
4361,3,20,0,0,2,0.1,0.001,0.01,2,3133686.359736841,1211432.8012389692
4362,3,20,0,0,2,0.1,0.001,0.1,0,2775298.3312004027,1072885.7472265603
4363,3,20,0,0,2,0.1,0.001,0.1,1,1979494.5714979016,765240.7990148752
4364,3,20,0,0,2,0.1,0.001,0.1,2,3630492.3003654424,1403489.9962603655
4365,3,20,0,0,2,0.1,0.01,0.0,0,454452.9105707635,175684.1940398195
4366,3,20,0,0,2,0.1,0.01,0.0,1,6514119.188782749,2518253.8233131627
4367,3,20,0,0,2,0.1,0.01,0.0,2,4132134.6566831996,1597416.8718859055
4368,3,20,0,0,2,0.1,0.01,0.01,0,20721.422179508274,8010.568906674204
4369,3,20,0,0,2,0.1,0.01,0.01,1,906463.5350351994,350424.2395084131
4370,3,20,0,0,2,0.1,0.01,0.01,2,3832062.209923138,1481413.6848969879
4371,3,20,0,0,2,0.1,0.01,0.1,0,1680463.127646619,649640.0470258618
4372,3,20,0,0,2,0.1,0.01,0.1,1,2848631.8477114886,1101235.306542123
4373,3,20,0,0,2,0.1,0.01,0.1,2,3299857.703442494,1275671.9730263741
4374,4,3,0,0,0,0.0001,0.0,0.0,0,0.1178044138430019,0.20188993728863777
4375,4,3,0,0,0,0.0001,0.0,0.0,1,0.050183664571061465,0.0860033725618125
4376,4,3,0,0,0,0.0001,0.0,0.0,2,0.09447611723331337,0.16191054953957223
4377,4,3,0,0,0,0.0001,0.0,0.01,0,0.13437305484831866,0.23028481473337678
4378,4,3,0,0,0,0.0001,0.0,0.01,1,0.08923968802488942,0.15293650238787543
4379,4,3,0,0,0,0.0001,0.0,0.01,2,0.04520412223882573,0.07746957101409645
4380,4,3,0,0,0,0.0001,0.0,0.1,0,0.08284075819424885,0.14197019391029914
4381,4,3,0,0,0,0.0001,0.0,0.1,1,0.10580856147970606,0.18133177819812063
4382,4,3,0,0,0,0.0001,0.0,0.1,2,0.03595787942366275,0.06162361651024776
4383,4,3,0,0,0,0.0001,0.001,0.0,0,0.0735242411201221,0.12600380533040545
4384,4,3,0,0,0,0.0001,0.001,0.0,1,0.07617363357966367,0.13054426065003957
4385,4,3,0,0,0,0.0001,0.001,0.0,2,0.06691610644807638,0.11467896739765907
4386,4,3,0,0,0,0.0001,0.001,0.01,0,0.020696385400403024,0.03546889131130005
4387,4,3,0,0,0,0.0001,0.001,0.01,1,0.03594966093826639,0.06160953189790471
4388,4,3,0,0,0,0.0001,0.001,0.01,2,0.07124305752109336,0.12209437614411407
4389,4,3,0,0,0,0.0001,0.001,0.1,0,0.10259505177013177,0.17582455438045447
4390,4,3,0,0,0,0.0001,0.001,0.1,1,0.14915166838284183,0.2556119927428036
4391,4,3,0,0,0,0.0001,0.001,0.1,2,0.04673054699416804,0.08008551542635406
4392,4,3,0,0,0,0.0001,0.01,0.0,0,0.06200478674428139,0.106262083898497
4393,4,3,0,0,0,0.0001,0.01,0.0,1,0.08049017709077867,0.13794183320554748
4394,4,3,0,0,0,0.0001,0.01,0.0,2,0.14629232521893987,0.2507117297287523
4395,4,3,0,0,0,0.0001,0.01,0.01,0,0.07317827056444783,0.12541089058714397
4396,4,3,0,0,0,0.0001,0.01,0.01,1,0.09258118941917617,0.15866307480511532
4397,4,3,0,0,0,0.0001,0.01,0.01,2,0.05671406051473292,0.09719498401785577
4398,4,3,0,0,0,0.0001,0.01,0.1,0,0.10362125334286663,0.1775832301754128
4399,4,3,0,0,0,0.0001,0.01,0.1,1,0.04742182201336669,0.08127020338262378
4400,4,3,0,0,0,0.0001,0.01,0.1,2,0.028682866512762,0.04915590114677088
4401,4,3,0,0,0,0.00039810717055349735,0.0,0.0,0,0.08728118016294736,0.14958006593080225
4402,4,3,0,0,0,0.00039810717055349735,0.0,0.0,1,0.058654105713158586,0.10051977967423302
4403,4,3,0,0,0,0.00039810717055349735,0.0,0.0,2,0.05702287724477771,0.09772422556516754
4404,4,3,0,0,0,0.00039810717055349735,0.0,0.01,0,0.07809902015355018,0.13384393476221992
4405,4,3,0,0,0,0.00039810717055349735,0.0,0.01,1,0.026180153539903196,0.04486682106344479
4406,4,3,0,0,0,0.00039810717055349735,0.0,0.01,2,0.03819779496969256,0.06546232165182653
4407,4,3,0,0,0,0.00039810717055349735,0.0,0.1,0,0.05752351000209871,0.09858219610025185
4408,4,3,0,0,0,0.00039810717055349735,0.0,0.1,1,0.036077977870624243,0.06182943789787278
4409,4,3,0,0,0,0.00039810717055349735,0.0,0.1,2,0.01198654615151152,0.020542210362857128
4410,4,3,0,0,0,0.00039810717055349735,0.001,0.0,0,0.05457217547393936,0.0935242808373996
4411,4,3,0,0,0,0.00039810717055349735,0.001,0.0,1,0.08003171567156511,0.1371561347401433
4412,4,3,0,0,0,0.00039810717055349735,0.001,0.0,2,0.08227188066675858,0.14099526738078058
4413,4,3,0,0,0,0.00039810717055349735,0.001,0.01,0,0.0666610034187657,0.11424177890098429
4414,4,3,0,0,0,0.00039810717055349735,0.001,0.01,1,0.043795004475895044,0.07505466407207374
4415,4,3,0,0,0,0.00039810717055349735,0.001,0.01,2,0.05852695663788888,0.10030187511535359
4416,4,3,0,0,0,0.00039810717055349735,0.001,0.1,0,0.019542478956826495,0.033491358450425335
4417,4,3,0,0,0,0.00039810717055349735,0.001,0.1,1,0.008953983808435232,0.015345089123550303
4418,4,3,0,0,0,0.00039810717055349735,0.001,0.1,2,0.04662551852039593,0.07990552054083448
4419,4,3,0,0,0,0.00039810717055349735,0.01,0.0,0,0.05157721269180599,0.08839159668286077
4420,4,3,0,0,0,0.00039810717055349735,0.01,0.0,1,0.07549032487164785,0.1293732251369395
4421,4,3,0,0,0,0.00039810717055349735,0.01,0.0,2,0.08556505535266894,0.14663901882548475
4422,4,3,0,0,0,0.00039810717055349735,0.01,0.01,0,0.03876953005404684,0.06644214538304791
4423,4,3,0,0,0,0.00039810717055349735,0.01,0.01,1,0.044508135511107466,0.07627680826243907
4424,4,3,0,0,0,0.00039810717055349735,0.01,0.01,2,0.041742077621664576,0.07153641496460729
4425,4,3,0,0,0,0.00039810717055349735,0.01,0.1,0,0.04543025247104066,0.0778571067346322
4426,4,3,0,0,0,0.00039810717055349735,0.01,0.1,1,0.08738445443011421,0.14975705450569243
4427,4,3,0,0,0,0.00039810717055349735,0.01,0.1,2,0.06690388279085581,0.11465801883292202
4428,4,3,0,0,0,0.001584893192461114,0.0,0.0,0,0.010145998234776538,0.017387930388410886
4429,4,3,0,0,0,0.001584893192461114,0.0,0.0,1,0.013530106269322068,0.02318752088408533
4430,4,3,0,0,0,0.001584893192461114,0.0,0.0,2,0.017586510583325953,0.030139274098213757
4431,4,3,0,0,0,0.001584893192461114,0.0,0.01,0,0.0030705756798741126,0.0052622674416594175
4432,4,3,0,0,0,0.001584893192461114,0.0,0.01,1,0.009499727169012822,0.01628036895941059
4433,4,3,0,0,0,0.001584893192461114,0.0,0.01,2,0.007431352548627734,0.012735645898732486
4434,4,3,0,0,0,0.001584893192461114,0.0,0.1,0,0.00690712519086498,0.01183723959177731
4435,4,3,0,0,0,0.001584893192461114,0.0,0.1,1,0.006478608232887081,0.011102859113567282
4436,4,3,0,0,0,0.001584893192461114,0.0,0.1,2,0.007589767340603948,0.013007132775788667
4437,4,3,0,0,0,0.001584893192461114,0.001,0.0,0,0.019467048913273693,0.03336208853374081
4438,4,3,0,0,0,0.001584893192461114,0.001,0.0,1,0.022683892948586228,0.038875026626383896
4439,4,3,0,0,0,0.001584893192461114,0.001,0.0,2,0.003949346263460547,0.006768280096226045
4440,4,3,0,0,0,0.001584893192461114,0.001,0.01,0,0.021253227326120915,0.0364231915602932
4441,4,3,0,0,0,0.001584893192461114,0.001,0.01,1,0.005503440105666079,0.009431643022182929
4442,4,3,0,0,0,0.001584893192461114,0.001,0.01,2,0.021118813863523038,0.03619283749587929
4443,4,3,0,0,0,0.001584893192461114,0.001,0.1,0,0.01631133131732765,0.02795390723762
4444,4,3,0,0,0,0.001584893192461114,0.001,0.1,1,0.014536203020285549,0.024911741593073522
4445,4,3,0,0,0,0.001584893192461114,0.001,0.1,2,0.011919487703624845,0.020427287454649657
4446,4,3,0,0,0,0.001584893192461114,0.01,0.0,0,0.00573640670071888,0.009830894711752379
4447,4,3,0,0,0,0.001584893192461114,0.01,0.0,1,0.023407440081272008,0.04011502163572185
4448,4,3,0,0,0,0.001584893192461114,0.01,0.0,2,0.014157692116718473,0.02426306010405848
4449,4,3,0,0,0,0.001584893192461114,0.01,0.01,0,0.010658255443549574,0.018265822586004333
4450,4,3,0,0,0,0.001584893192461114,0.01,0.01,1,0.016860172612487873,0.02889449622785073
4451,4,3,0,0,0,0.001584893192461114,0.01,0.01,2,0.020440975000183763,0.03503117605088669
4452,4,3,0,0,0,0.001584893192461114,0.01,0.1,0,0.01724824475616142,0.029559563504991417
4453,4,3,0,0,0,0.001584893192461114,0.01,0.1,1,0.007383595181801601,0.012653800647955652
4454,4,3,0,0,0,0.001584893192461114,0.01,0.1,2,0.016780042070598765,0.028757170727479783
4455,4,3,0,0,0,0.00630957344480193,0.0,0.0,0,0.006022892813793318,0.01032186666701159
4456,4,3,0,0,0,0.00630957344480193,0.0,0.0,1,0.005026317122524495,0.008613962886073627
4457,4,3,0,0,0,0.00630957344480193,0.0,0.0,2,0.003248639259035795,0.005567427865259947
4458,4,3,0,0,0,0.00630957344480193,0.0,0.01,0,0.00431415507460109,0.007393479319250591
4459,4,3,0,0,0,0.00630957344480193,0.0,0.01,1,0.005548393199787926,0.009508682388172093
4460,4,3,0,0,0,0.00630957344480193,0.0,0.01,2,0.0059039360740784684,0.010118001905602072
4461,4,3,0,0,0,0.00630957344480193,0.0,0.1,0,0.0027877588953072784,0.004777583879832382
4462,4,3,0,0,0,0.00630957344480193,0.0,0.1,1,0.002101566723688902,0.003601606766779433
4463,4,3,0,0,0,0.00630957344480193,0.0,0.1,2,0.0013889446241088196,0.00238033477618613
4464,4,3,0,0,0,0.00630957344480193,0.001,0.0,0,0.0014046356459289765,0.0024072256142109935
4465,4,3,0,0,0,0.00630957344480193,0.001,0.0,1,0.0015402915946318323,0.0026397090168528473
4466,4,3,0,0,0,0.00630957344480193,0.001,0.0,2,0.002132400007925817,0.003654447994182759
4467,4,3,0,0,0,0.00630957344480193,0.001,0.01,0,0.00490092006597518,0.008399060888287192
4468,4,3,0,0,0,0.00630957344480193,0.001,0.01,1,0.009775735676531816,0.016753384684851935
4469,4,3,0,0,0,0.00630957344480193,0.001,0.01,2,0.001584031623580296,0.0027146694653906855
4470,4,3,0,0,0,0.00630957344480193,0.001,0.1,0,0.0030691801039682103,0.005259875742376404
4471,4,3,0,0,0,0.00630957344480193,0.001,0.1,1,0.0029778470071131543,0.005103351613993419
4472,4,3,0,0,0,0.00630957344480193,0.001,0.1,2,0.001500483219191162,0.002571486527057259
4473,4,3,0,0,0,0.00630957344480193,0.01,0.0,0,0.002794004397500038,0.004788287248279279
4474,4,3,0,0,0,0.00630957344480193,0.01,0.0,1,0.00288673341836381,0.004947203672514225
4475,4,3,0,0,0,0.00630957344480193,0.01,0.0,2,0.0030471538557072285,0.005222127768976698
4476,4,3,0,0,0,0.00630957344480193,0.01,0.01,0,0.004846677685351877,0.008306101800718373
4477,4,3,0,0,0,0.00630957344480193,0.01,0.01,1,0.002386477374970645,0.0040898787393117515
4478,4,3,0,0,0,0.00630957344480193,0.01,0.01,2,0.003983288067070039,0.006826448617919265
4479,4,3,0,0,0,0.00630957344480193,0.01,0.1,0,0.0036381715329745082,0.006234997473154218
4480,4,3,0,0,0,0.00630957344480193,0.01,0.1,1,0.002666343266935374,0.00456950514323655
4481,4,3,0,0,0,0.00630957344480193,0.01,0.1,2,0.002513745877385061,0.004307987969119626
4482,4,3,0,0,0,0.025118864315095794,0.0,0.0,0,0.0015200833521115792,0.0026050766912715266
4483,4,3,0,0,0,0.025118864315095794,0.0,0.0,1,0.0015191064683052911,0.0026034025348969396
4484,4,3,0,0,0,0.025118864315095794,0.0,0.0,2,0.0014529068358871593,0.0024899514408213037
4485,4,3,0,0,0,0.025118864315095794,0.0,0.01,0,0.0014595725234479377,0.002501374911298604
4486,4,3,0,0,0,0.025118864315095794,0.0,0.01,1,0.0014520912084652704,0.002488553641166059
4487,4,3,0,0,0,0.025118864315095794,0.0,0.01,2,0.001460048705918377,0.0025021909796101283
4488,4,3,0,0,0,0.025118864315095794,0.0,0.1,0,0.0014607590188592259,0.0025034082942285295
4489,4,3,0,0,0,0.025118864315095794,0.0,0.1,1,0.0014525052700820817,0.0024892632484814783
4490,4,3,0,0,0,0.025118864315095794,0.0,0.1,2,0.0014623251914366666,0.0025060923573559444
4491,4,3,0,0,0,0.025118864315095794,0.001,0.0,0,0.0014674315618684742,0.0025148435133832904
4492,4,3,0,0,0,0.025118864315095794,0.001,0.0,1,0.0015369363783016843,0.002633958940158895
4493,4,3,0,0,0,0.025118864315095794,0.001,0.0,2,0.001416065760373112,0.0024268142273456746
4494,4,3,0,0,0,0.025118864315095794,0.001,0.01,0,0.0014166175315913267,0.0024277598375567785
4495,4,3,0,0,0,0.025118864315095794,0.001,0.01,1,0.0014487781045449434,0.002482875735552124
4496,4,3,0,0,0,0.025118864315095794,0.001,0.01,2,0.0017886939675870568,0.0030654141144998166
4497,4,3,0,0,0,0.025118864315095794,0.001,0.1,0,0.0014102016481387098,0.0024167644744320462
4498,4,3,0,0,0,0.025118864315095794,0.001,0.1,1,0.0013979734101249267,0.002395808059258644
4499,4,3,0,0,0,0.025118864315095794,0.001,0.1,2,0.0015367942771032494,0.002633715411066013
4500,4,3,0,0,0,0.025118864315095794,0.01,0.0,0,0.0023086946017370834,0.0039565767797503015
4501,4,3,0,0,0,0.025118864315095794,0.01,0.0,1,0.0025397113594559134,0.004352486892173052
4502,4,3,0,0,0,0.025118864315095794,0.01,0.0,2,0.002568402787703753,0.00440165746618395
4503,4,3,0,0,0,0.025118864315095794,0.01,0.01,0,0.002310378287411813,0.003959462233564775
4504,4,3,0,0,0,0.025118864315095794,0.01,0.01,1,0.0025708045200777355,0.00440577348851749
4505,4,3,0,0,0,0.025118864315095794,0.01,0.01,2,0.0023086368090188152,0.003956477736192542
4506,4,3,0,0,0,0.025118864315095794,0.01,0.1,0,0.0014078441637794417,0.002412724283118961
4507,4,3,0,0,0,0.025118864315095794,0.01,0.1,1,0.002307665112275329,0.003954812469262328
4508,4,3,0,0,0,0.025118864315095794,0.01,0.1,2,0.0025637606708665494,0.004393701935091553
4509,4,3,0,0,0,0.1,0.0,0.0,0,0.001451869553692512,0.002488173775363819
4510,4,3,0,0,0,0.1,0.0,0.0,1,0.001443529367851705,0.0024738805961742843
4511,4,3,0,0,0,0.1,0.0,0.0,2,0.001450872910015158,0.0024864657550702136
4512,4,3,0,0,0,0.1,0.0,0.01,0,0.0014113562279086064,0.0024187431612208944
4513,4,3,0,0,0,0.1,0.0,0.01,1,0.0014466291515472284,0.0024791929195031163
4514,4,3,0,0,0,0.1,0.0,0.01,2,0.0014443282934393097,0.0024752497726891367
4515,4,3,0,0,0,0.1,0.0,0.1,0,0.0014523021180094544,0.002488915092093574
4516,4,3,0,0,0,0.1,0.0,0.1,1,0.0014457775291542817,0.0024777334326647475
4517,4,3,0,0,0,0.1,0.0,0.1,2,0.0014432925572010287,0.0024734747566487972
4518,4,3,0,0,0,0.1,0.001,0.0,0,0.0014130570776649865,0.0024216580303624753
4519,4,3,0,0,0,0.1,0.001,0.0,1,0.0014048503113967528,0.002407593501936195
4520,4,3,0,0,0,0.1,0.001,0.0,2,0.0014130735886172506,0.002421686326374555
4521,4,3,0,0,0,0.1,0.001,0.01,0,0.0014130828813539,0.002421702252008903
4522,4,3,0,0,0,0.1,0.001,0.01,1,0.0014130858580962335,0.0024217073534673578
4523,4,3,0,0,0,0.1,0.001,0.01,2,0.0014130197758675668,0.0024215941035765753
4524,4,3,0,0,0,0.1,0.001,0.1,0,0.0014126208957009367,0.002420910513809438
4525,4,3,0,0,0,0.1,0.001,0.1,1,0.0014136934797168823,0.002422748678549213
4526,4,3,0,0,0,0.1,0.001,0.1,2,0.00141269813400734,0.002421042882676846
4527,4,3,0,0,0,0.1,0.01,0.0,0,0.002530564289573312,0.004336810897490591
4528,4,3,0,0,0,0.1,0.01,0.0,1,0.0024271315890696944,0.004159550803941811
4529,4,3,0,0,0,0.1,0.01,0.0,2,0.0023048003352764586,0.003949902893892607
4530,4,3,0,0,0,0.1,0.01,0.01,0,0.0024043838149269223,0.004120566299496495
4531,4,3,0,0,0,0.1,0.01,0.01,1,0.0023083283793882917,0.003955949158045653
4532,4,3,0,0,0,0.1,0.01,0.01,2,0.0023074024492793104,0.003954362324704375
4533,4,3,0,0,0,0.1,0.01,0.1,0,0.002531904033418477,0.004339106913336345
4534,4,3,0,0,0,0.1,0.01,0.1,1,0.002306447233851698,0.0039527253029962165
4535,4,3,0,0,0,0.1,0.01,0.1,2,0.0023087358819666908,0.003956647524662948
4536,4,3,0,0,1,0.0001,0.0,0.0,0,0.12163964047332826,0.20846264232256126
4537,4,3,0,0,1,0.0001,0.0,0.0,1,0.09039947866954441,0.1549241194293676
4538,4,3,0,0,1,0.0001,0.0,0.0,2,0.10163514157294828,0.17417948690640914
4539,4,3,0,0,1,0.0001,0.0,0.01,0,0.012576332542822817,0.021552969923311432
4540,4,3,0,0,1,0.0001,0.0,0.01,1,0.02303766922178302,0.03948131859185384
4541,4,3,0,0,1,0.0001,0.0,0.01,2,0.025758560129831385,0.04414430596962043
4542,4,3,0,0,1,0.0001,0.0,0.1,0,0.0819887638581318,0.14051006964604038
4543,4,3,0,0,1,0.0001,0.0,0.1,1,0.04766379308983284,0.08168488670271158
4544,4,3,0,0,1,0.0001,0.0,0.1,2,0.11802155381723839,0.20226206575438344
4545,4,3,0,0,1,0.0001,0.001,0.0,0,0.03173285985306685,0.05438289514570149
4546,4,3,0,0,1,0.0001,0.001,0.0,1,0.11124287200489615,0.19064494886250474
4547,4,3,0,0,1,0.0001,0.001,0.0,2,0.024842894396575752,0.04257506343079075
4548,4,3,0,0,1,0.0001,0.001,0.01,0,0.049848222393110125,0.0854285010603014
4549,4,3,0,0,1,0.0001,0.001,0.01,1,0.16799892655483978,0.2879119010932535
4550,4,3,0,0,1,0.0001,0.001,0.01,2,0.0957693535900076,0.16412686214141023
4551,4,3,0,0,1,0.0001,0.001,0.1,0,0.01005352305351366,0.017229448987444034
4552,4,3,0,0,1,0.0001,0.001,0.1,1,0.059288632850661604,0.10160721468468305
4553,4,3,0,0,1,0.0001,0.001,0.1,2,0.017383967956871138,0.029792162162257482
4554,4,3,0,0,1,0.0001,0.01,0.0,0,0.04272260131364289,0.07321680927434296
4555,4,3,0,0,1,0.0001,0.01,0.0,1,0.07400692626581129,0.12683101774642935
4556,4,3,0,0,1,0.0001,0.01,0.0,2,0.04796851603829834,0.08220711244068858
4557,4,3,0,0,1,0.0001,0.01,0.01,0,0.042680969128884104,0.073145461190719
4558,4,3,0,0,1,0.0001,0.01,0.01,1,0.050224930134635144,0.08607409234021716
4559,4,3,0,0,1,0.0001,0.01,0.01,2,0.03779134738129859,0.06476576304714356
4560,4,3,0,0,1,0.0001,0.01,0.1,0,0.02446003575850513,0.04191893091496242
4561,4,3,0,0,1,0.0001,0.01,0.1,1,0.030241826402988017,0.051827603370871625
4562,4,3,0,0,1,0.0001,0.01,0.1,2,0.08046920339021434,0.1379058890591992
4563,4,3,0,0,1,0.00039810717055349735,0.0,0.0,0,0.05276869373399364,0.09043352384875156
4564,4,3,0,0,1,0.00039810717055349735,0.0,0.0,1,0.0617225073301566,0.10577832126723025
4565,4,3,0,0,1,0.00039810717055349735,0.0,0.0,2,0.037185341359149394,0.06372720673319007
4566,4,3,0,0,1,0.00039810717055349735,0.0,0.01,0,0.023818402489657685,0.040819317613693826
4567,4,3,0,0,1,0.00039810717055349735,0.0,0.01,1,0.01973122700497067,0.033814829620647906
4568,4,3,0,0,1,0.00039810717055349735,0.0,0.01,2,0.026732492670933403,0.04581340454778147
4569,4,3,0,0,1,0.00039810717055349735,0.0,0.1,0,0.04787256815660345,0.08204267962203227
4570,4,3,0,0,1,0.00039810717055349735,0.0,0.1,1,0.017871599071771757,0.030627850843145756
4571,4,3,0,0,1,0.00039810717055349735,0.0,0.1,2,0.07264837413587208,0.12450276878385395
4572,4,3,0,0,1,0.00039810717055349735,0.001,0.0,0,0.06883423278437527,0.11796619911601519
4573,4,3,0,0,1,0.00039810717055349735,0.001,0.0,1,0.03753434393185723,0.06432531766315454
4574,4,3,0,0,1,0.00039810717055349735,0.001,0.0,2,0.024791284874988107,0.042486616464018245
4575,4,3,0,0,1,0.00039810717055349735,0.001,0.01,0,0.033313291964154425,0.05709139586641005
4576,4,3,0,0,1,0.00039810717055349735,0.001,0.01,1,0.02875821707214761,0.04928503484569407
4577,4,3,0,0,1,0.00039810717055349735,0.001,0.01,2,0.018964100829063683,0.03250015005564675
4578,4,3,0,0,1,0.00039810717055349735,0.001,0.1,0,0.017624186394195385,0.03020384185799112
4579,4,3,0,0,1,0.00039810717055349735,0.001,0.1,1,0.021963103463507556,0.03763975759703515
4580,4,3,0,0,1,0.00039810717055349735,0.001,0.1,2,0.05520432012438375,0.09460763280760379
